1:18:35:45	6	2	22.0	20.8992	99.5172
1:18:36:50	6	2	22.0	20.6919	99.5172
1:18:37:55	6	2	22.0	20.4807	99.5172
1:18:39:0	6	2	22.0	20.3077	99.5172
1:18:40:10	6	2	22.0	20.1659	99.5172
1:18:41:15	6	2	22.0	19.926	99.5172
1:18:42:20	6	2	22.0	19.8372	99.5172
1:18:43:25	6	2	22.0	19.7468	99.5172
1:18:44:30	6	2	22.0	19.6726	99.5172
1:18:45:35	6	2	22.0	19.6726	99.5172
1:18:46:40	6	2	22.0	19.5613	99.5172
1:18:47:45	6	2	22.0	19.5613	99.5172
1:18:48:50	6	2	22.0	19.4856	99.5172
1:18:49:55	6	2	22.0	19.4856	99.5172
1:18:51:0	6	2	22.0	19.4856	99.5172
1:18:52:5	6	2	22.0	19.4856	99.5172
1:18:53:10	6	2	22.0	19.3978	99.5172
1:18:54:15	6	2	22.0	19.3978	99.5172
1:18:55:20	6	2	22.0	19.3978	99.5172
1:18:56:25	6	2	22.0	19.3978	99.5172
1:18:57:30	6	2	22.0	19.3978	99.5172
1:18:58:35	6	2	22.0	19.3978	99.5172
1:18:59:40	6	2	22.0	19.3978	99.5172
1:19:0:45	6	2	22.0	19.3978	99.5172
1:19:1:50	6	2	22.0	19.3978	99.5172
1:19:2:55	6	2	22.0	19.3978	99.5172
1:19:4:0	6	2	22.0	19.3978	99.5172
1:19:5:5	6	2	22.0	19.3978	99.5172
1:19:6:15	6	2	22.0	19.3978	99.5172
1:19:7:20	6	2	22.0	19.3978	99.5172
1:19:8:25	6	2	22.0	19.3978	99.5172
1:19:9:30	6	2	22.0	19.3978	99.5172
1:19:10:35	6	2	22.0	19.3978	99.5172
1:19:11:40	6	2	22.0	19.3978	99.5172
1:19:12:45	6	2	22.0	19.2984	99.5172
1:19:13:50	6	2	22.0	19.2984	99.5172
1:19:14:55	6	2	22.0	19.2984	99.5172
1:19:16:0	6	2	22.0	19.2984	99.5172
1:19:17:5	6	2	22.0	19.2984	99.5172
1:19:18:10	6	2	22.0	19.2984	99.5172
1:19:19:15	6	2	22.0	19.2984	99.5172
1:19:20:20	6	2	22.0	19.2984	99.5172
1:19:21:25	6	2	22.0	19.2984	99.5172
1:19:22:30	6	2	22.0	19.2984	99.5172
1:19:23:35	6	2	22.0	19.2984	99.5172
1:19:24:40	6	2	22.0	19.2984	99.5172
1:19:25:45	6	2	22.0	19.2984	99.5172
1:19:26:50	6	2	22.0	19.2984	99.5172
1:19:27:55	6	2	22.0	19.2984	99.5172
1:19:29:0	6	2	22.0	19.2984	99.5172
1:19:30:5	6	2	22.0	19.2984	99.5172
1:19:31:10	6	2	22.0	19.2984	99.5172
1:19:32:15	6	2	22.0	19.2984	99.5172
1:19:33:20	6	2	22.0	19.2984	99.5172
1:19:34:30	6	2	22.0	19.2984	99.5172
1:19:35:35	6	2	22.0	19.2984	99.5172
1:19:36:40	6	2	22.0	19.2984	99.5172
1:19:38:10	6	2	22.0	19.2984	99.5172
1:19:39:15	6	2	22.0	19.2984	99.5172
1:19:40:20	6	2	22.0	19.2984	99.5172
1:19:41:25	6	2	22.0	19.2984	99.5172
1:19:42:30	6	2	22.0	19.2984	99.5172
1:19:43:35	6	2	22.0	19.2984	99.5172
1:19:44:45	6	2	22.0	19.2984	99.5172
1:19:45:50	6	2	22.0	19.2984	99.5172
1:19:46:55	6	2	22.0	19.2984	99.5172
1:19:48:0	6	2	22.0	19.2984	99.5172
1:19:49:5	6	2	22.0	19.2984	99.5172
1:19:50:10	6	2	22.0	19.2984	99.5172
1:19:51:15	6	2	22.0	19.2984	99.5172
1:19:52:20	6	2	22.0	19.2984	99.5172
1:19:53:25	6	2	22.0	19.2984	99.5172
